day,degree
2015/12/18,315
2015/12/19,315
2015/12/20,337.5
2015/12/21,337.5
2015/12/22,337.5
2015/12/23,337.5
2015/12/24,337.5
2015/12/25,337.5
2015/12/26,202.5
2015/12/27,337.5
2015/12/28,315
2015/12/29,315
2015/12/30,337.5
2015/12/31,337.5
2016/1/1,337.5
2016/1/2,315
2016/1/3,337.5
2016/1/4,292.5
2016/1/5,337.5
2016/1/6,22.5
2016/1/7,315
2016/1/8,22.5
2016/1/9,337.5
2016/1/10,315
2016/1/11,45
2016/1/12,22.5
2016/1/13,292.5
2016/1/14,292.5
2016/1/15,315
2016/1/16,315
2016/1/17,22.5
2016/1/18,337.5
2016/1/19,247.5
2016/1/20,315
2016/1/21,337.5
2016/1/22,315
2016/1/23,337.5
2016/1/24,315
2016/1/25,292.5
2016/1/26,337.5
2016/1/27,315
2016/1/28,292.5
2016/1/29,22.5
2016/1/30,337.5
2016/1/31,180
2016/2/1,0
2016/2/2,337.5
2016/2/3,22.5
2016/2/4,180
2016/2/5,337.5
2016/2/6,22.5
2016/2/7,337.5
2016/2/8,337.5
2016/2/9,315
2016/2/10,315
2016/2/11,337.5
2016/2/12,180
2016/2/13,180
2016/2/14,180
2016/2/15,337.5
2016/2/16,337.5
2016/2/17,337.5
2016/2/18,157.5
2016/2/19,315
2016/2/20,337.5
2016/2/21,337.5
2016/2/22,337.5
2016/2/23,0
2016/2/24,337.5
2016/2/25,45
2016/2/26,292.5
2016/2/27,315
2016/2/28,337.5
2016/2/29,337.5
2016/3/1,337.5
2016/3/2,315
2016/3/3,315
2016/3/4,135
2016/3/5,22.5
2016/3/6,180
2016/3/7,337.5
2016/3/8,157.5
2016/3/9,45
2016/3/10,67.5
2016/3/11,45
2016/3/12,45
2016/3/13,22.5
2016/3/14,0
2016/3/15,337.5
2016/3/16,315
2016/3/17,157.5
2016/3/18,180
2016/3/19,337.5
2016/3/20,337.5
2016/3/21,90
2016/3/22,180
2016/3/23,45
2016/3/24,22.5
2016/3/25,315
2016/3/26,157.5
2016/3/27,112.5
2016/3/28,337.5
2016/3/29,157.5
2016/3/30,202.5
2016/3/31,180
2016/4/1,45
2016/4/2,0
2016/4/3,180
2016/4/4,180
2016/4/5,67.5
2016/4/6,180
2016/4/7,337.5
2016/4/8,157.5
2016/4/9,180
2016/4/10,180
2016/4/11,337.5
2016/4/12,180
2016/4/13,180
2016/4/14,315
2016/4/15,337.5
2016/4/16,180
2016/4/17,202.5
2016/4/18,202.5
2016/4/19,45
2016/4/20,180
2016/4/21,180
2016/4/22,315
2016/4/23,202.5
2016/4/24,67.5
2016/4/25,157.5
2016/4/26,180
2016/4/27,67.5
2016/4/28,67.5
2016/4/29,315
2016/4/30,157.5
2016/5/1,67.5
2016/5/2,135
2016/5/3,180
2016/5/4,180
2016/5/5,202.5
2016/5/6,157.5
2016/5/7,202.5
2016/5/8,337.5
2016/5/9,157.5
2016/5/10,337.5
2016/5/11,202.5
2016/5/12,337.5
2016/5/13,157.5
2016/5/14,67.5
2016/5/15,45
2016/5/16,180
2016/5/17,180
2016/5/18,337.5
2016/5/19,45
2016/5/20,22.5
2016/5/21,337.5
2016/5/22,337.5
2016/5/23,180
2016/5/24,157.5
2016/5/25,180
2016/5/26,180
2016/5/27,67.5
2016/5/28,157.5
2016/5/29,180
2016/5/30,337.5
2016/5/31,157.5
2016/6/1,315
2016/6/2,315
2016/6/3,180
2016/6/4,202.5
2016/6/5,202.5
2016/6/6,67.5
2016/6/7,157.5
2016/6/8,157.5
2016/6/9,337.5
2016/6/10,157.5
2016/6/11,157.5
2016/6/12,157.5
2016/6/13,337.5
2016/6/14,157.5
2016/6/15,135
2016/6/16,180
2016/6/17,157.5
2016/6/18,180
2016/6/19,157.5
2016/6/20,157.5
2016/6/21,45
2016/6/22,157.5
2016/6/23,180
2016/6/24,157.5
2016/6/25,202.5
2016/6/26,157.5
2016/6/27,157.5
2016/6/28,22.5
2016/6/29,45
2016/6/30,157.5
2016/7/1,157.5
2016/7/2,157.5
2016/7/3,180
2016/7/4,157.5
2016/7/5,67.5
2016/7/6,157.5
2016/7/7,67.5
2016/7/8,157.5
2016/7/9,202.5
2016/7/10,157.5
2016/7/11,135
2016/7/12,157.5
2016/7/13,180
2016/7/14,135
2016/7/15,45
2016/7/16,202.5
2016/7/17,157.5
2016/7/18,135
2016/7/19,135
2016/7/20,135
2016/7/21,45
2016/7/22,67.5
2016/7/23,22.5
2016/7/24,67.5
2016/7/25,135
2016/7/26,157.5
2016/7/27,180
2016/7/28,157.5
2016/7/29,157.5
2016/7/30,157.5
2016/7/31,22.5
2016/8/1,0
2016/8/2,157.5
2016/8/3,180
2016/8/4,180
2016/8/5,180
2016/8/6,180
2016/8/7,45
2016/8/8,0
2016/8/9,315
2016/8/10,67.5
2016/8/11,90
2016/8/12,135
2016/8/13,135
2016/8/14,135
2016/8/15,157.5
2016/8/16,45
2016/8/17,180
2016/8/18,292.5
2016/8/19,22.5
2016/8/20,0
2016/8/21,157.5
2016/8/22,45
2016/8/23,180
2016/8/24,135
2016/8/25,157.5
2016/8/26,157.5
2016/8/27,45
2016/8/28,22.5
2016/8/29,22.5
2016/8/30,315
2016/8/31,180
2016/9/1,180
2016/9/2,67.5
2016/9/3,45
2016/9/4,180
2016/9/5,180
2016/9/6,180
2016/9/7,180
2016/9/8,157.5
2016/9/9,157.5
2016/9/10,135
2016/9/11,22.5
2016/9/12,90
2016/9/13,337.5
2016/9/14,337.5
2016/9/15,67.5
2016/9/16,45
2016/9/17,157.5
2016/9/18,180
2016/9/19,22.5
2016/9/20,337.5
2016/9/21,337.5
2016/9/22,337.5
2016/9/23,22.5
2016/9/24,22.5
2016/9/25,180
2016/9/26,292.5
2016/9/27,202.5
2016/9/28,202.5
2016/9/29,67.5
2016/9/30,67.5
2016/10/1,0
2016/10/2,157.5
2016/10/3,157.5
2016/10/4,202.5
2016/10/5,157.5
2016/10/6,315
2016/10/7,135
2016/10/8,180
2016/10/9,315
2016/10/10,45
2016/10/11,45
2016/10/12,0
2016/10/13,45
2016/10/14,0
2016/10/15,337.5
2016/10/16,337.5
2016/10/17,337.5
2016/10/18,45
2016/10/19,45
2016/10/20,315
2016/10/21,337.5
2016/10/22,337.5
2016/10/23,337.5
2016/10/24,180
2016/10/25,315
2016/10/26,22.5
2016/10/27,337.5
2016/10/28,337.5
2016/10/29,337.5
2016/10/30,45
2016/10/31,337.5
2016/11/1,315
2016/11/2,22.5
2016/11/3,337.5
2016/11/4,315
2016/11/5,337.5
2016/11/6,0
2016/11/7,45
2016/11/8,315
2016/11/9,337.5
2016/11/10,337.5
2016/11/11,337.5
2016/11/12,337.5
2016/11/13,315
2016/11/14,315
2016/11/15,315
2016/11/16,337.5
2016/11/17,337.5
2016/11/18,0
2016/11/19,315
2016/11/20,315
2016/11/21,22.5
2016/11/22,315
2016/11/23,337.5
2016/11/24,315
2016/11/25,337.5
2016/11/26,337.5
2016/11/27,337.5
2016/11/28,337.5
2016/11/29,337.5
2016/11/30,22.5
2016/12/1,337.5
2016/12/2,315
2016/12/3,315
2016/12/4,337.5
2016/12/5,315
2016/12/6,315
2016/12/7,337.5
2016/12/8,292.5
2016/12/9,202.5
2016/12/10,337.5
2016/12/11,337.5
2016/12/12,337.5
2016/12/13,315
2016/12/14,337.5
2016/12/15,337.5
2016/12/16,337.5
2016/12/17,202.5
2016/12/18,292.5
2016/12/19,315
2016/12/20,337.5
2016/12/21,315
2016/12/22,180
2016/12/23,315
2016/12/24,315
2016/12/25,315
2016/12/26,337.5
2016/12/27,202.5
2016/12/28,337.5
2016/12/29,337.5
2016/12/30,337.5
2016/12/31,337.5
2017/1/1,337.5
2017/1/2,315
2017/1/3,337.5
2017/1/4,337.5
2017/1/5,315
2017/1/6,337.5
2017/1/7,315
2017/1/8,337.5
2017/1/9,337.5
2017/1/10,337.5
2017/1/11,337.5
2017/1/12,315
2017/1/13,337.5
2017/1/14,337.5
2017/1/15,292.5
2017/1/16,315
2017/1/17,315
2017/1/18,0
2017/1/19,315
2017/1/20,337.5
2017/1/21,337.5
2017/1/22,315
2017/1/23,315
2017/1/24,315
2017/1/25,315
2017/1/26,292.5
2017/1/27,202.5
2017/1/28,337.5
2017/1/29,315
2017/1/30,337.5
2017/1/31,315
2017/2/1,315
2017/2/2,337.5
2017/2/3,315
2017/2/4,315
2017/2/5,315
2017/2/6,315
2017/2/7,315
2017/2/8,337.5
2017/2/9,315
2017/2/10,315
2017/2/11,315
2017/2/12,315
2017/2/13,337.5
2017/2/14,315
2017/2/15,315
2017/2/16,0
2017/2/17,202.5
2017/2/18,337.5
2017/2/19,315
2017/2/20,337.5
2017/2/21,315
2017/2/22,180
2017/2/23,202.5
2017/2/24,337.5
2017/2/25,135
2017/2/26,315
2017/2/27,45
2017/2/28,67.5
2017/3/1,0
2017/3/2,315
2017/3/3,315
2017/3/4,157.5
2017/3/5,337.5
2017/3/6,315
2017/3/7,337.5
2017/3/8,180
2017/3/9,157.5
2017/3/10,315
2017/3/11,337.5
2017/3/12,45
2017/3/13,0
2017/3/14,337.5
2017/3/15,22.5
2017/3/16,315
2017/3/17,337.5
2017/3/18,292.5
2017/3/19,337.5
2017/3/20,315
2017/3/21,337.5
2017/3/22,315
2017/3/23,0
2017/3/24,337.5
2017/3/25,337.5
2017/3/26,337.5
2017/3/27,337.5
2017/3/28,337.5
2017/3/29,157.5
2017/3/30,315
2017/3/31,337.5
2017/4/1,22.5
2017/4/2,0
2017/4/3,45
2017/4/4,157.5
2017/4/5,180
2017/4/6,180
2017/4/7,180
2017/4/8,22.5
2017/4/9,337.5
2017/4/10,157.5
2017/4/11,315
2017/4/12,315
2017/4/13,157.5
2017/4/14,157.5
2017/4/15,202.5
2017/4/16,157.5
2017/4/17,135
2017/4/18,180
2017/4/19,315
2017/4/20,157.5
2017/4/21,157.5
2017/4/22,315
2017/4/23,315
2017/4/24,157.5
2017/4/25,180
2017/4/26,180
2017/4/27,202.5
2017/4/28,135
2017/4/29,157.5
2017/4/30,180
2017/5/1,315
2017/5/2,0
2017/5/3,180
2017/5/4,180
2017/5/5,157.5
2017/5/6,180
2017/5/7,135
2017/5/8,157.5
2017/5/9,135
2017/5/10,157.5
2017/5/11,157.5
2017/5/12,135
2017/5/13,315
2017/5/14,45
2017/5/15,157.5
2017/5/16,135
2017/5/17,45
2017/5/18,157.5
2017/5/19,180
2017/5/20,157.5
2017/5/21,157.5
2017/5/22,157.5
2017/5/23,180
2017/5/24,180
2017/5/25,315
2017/5/26,90
2017/5/27,135
2017/5/28,180
2017/5/29,157.5
2017/5/30,157.5
2017/5/31,180
2017/6/1,157.5
2017/6/2,337.5
2017/6/3,315
2017/6/4,315
2017/6/5,135
2017/6/6,180
2017/6/7,180
2017/6/8,180
2017/6/9,157.5
2017/6/10,225
2017/6/11,135
2017/6/12,337.5
2017/6/13,22.5
2017/6/14,0
2017/6/15,180
2017/6/16,157.5
2017/6/17,45
2017/6/18,22.5
2017/6/19,337.5
2017/6/20,157.5
2017/6/21,180
2017/6/22,315
2017/6/23,157.5
2017/6/24,157.5
2017/6/25,180
2017/6/26,135
2017/6/27,135
2017/6/28,180
2017/6/29,180
2017/6/30,180
2017/7/1,292.5
2017/7/2,157.5
2017/7/3,135
2017/7/4,157.5
2017/7/5,157.5
2017/7/6,135
2017/7/7,180
2017/7/8,180
2017/7/9,157.5
2017/7/10,180
2017/7/11,337.5
2017/7/12,202.5
2017/7/13,180
2017/7/14,157.5
2017/7/15,157.5
2017/7/16,157.5
2017/7/17,337.5
2017/7/18,292.5
2017/7/19,157.5
2017/7/20,157.5
2017/7/21,157.5
2017/7/22,180
2017/7/23,180
2017/7/24,180
2017/7/25,180
2017/7/26,45
2017/7/27,337.5
2017/7/28,22.5
2017/7/29,90
2017/7/30,67.5
2017/7/31,180
2017/8/1,67.5
2017/8/2,45
2017/8/3,22.5
2017/8/4,157.5
2017/8/5,157.5
2017/8/6,157.5
2017/8/7,135
2017/8/8,157.5
2017/8/9,315
2017/8/10,67.5
2017/8/11,67.5
2017/8/12,67.5
2017/8/13,90
2017/8/14,90
2017/8/15,67.5
2017/8/16,337.5
2017/8/17,337.5
2017/8/18,292.5
2017/8/19,315
2017/8/20,22.5
2017/8/21,67.5
2017/8/22,202.5
2017/8/23,292.5
2017/8/24,157.5
2017/8/25,157.5
2017/8/26,112.5
2017/8/27,67.5
2017/8/28,0
2017/8/29,202.5
2017/8/30,67.5
2017/8/31,45
2017/9/1,45
2017/9/2,337.5
2017/9/3,180
2017/9/4,337.5
2017/9/5,337.5
2017/9/6,0
2017/9/7,22.5
2017/9/8,45
2017/9/9,180
2017/9/10,180
2017/9/11,157.5
2017/9/12,180
2017/9/13,135
2017/9/14,337.5
2017/9/15,337.5
2017/9/16,45
2017/9/17,337.5
2017/9/18,180
2017/9/19,157.5
2017/9/20,315
2017/9/21,315
2017/9/22,292.5
2017/9/23,45
2017/9/24,157.5
2017/9/25,180
2017/9/26,157.5
2017/9/27,180
2017/9/28,337.5
2017/9/29,135
2017/9/30,337.5
2017/10/1,157.5
2017/10/2,157.5
2017/10/3,315
2017/10/4,45
2017/10/5,90
2017/10/6,337.5
2017/10/7,315
2017/10/8,90
2017/10/9,180
2017/10/10,157.5
2017/10/11,67.5
2017/10/12,315
2017/10/13,22.5
2017/10/14,337.5
2017/10/15,22.5
2017/10/16,22.5
2017/10/17,337.5
2017/10/18,22.5
2017/10/19,337.5
2017/10/20,337.5
2017/10/21,337.5
2017/10/22,337.5
2017/10/23,315
2017/10/24,67.5
2017/10/25,337.5
2017/10/26,67.5
2017/10/27,45
2017/10/28,337.5
2017/10/29,337.5
2017/10/30,337.5
2017/10/31,337.5
2017/11/1,315
2017/11/2,337.5
2017/11/3,0
2017/11/4,315
2017/11/5,337.5
2017/11/6,315
2017/11/7,180
2017/11/8,337.5
2017/11/9,337.5
2017/11/10,337.5
2017/11/11,337.5
2017/11/12,337.5
2017/11/13,337.5
2017/11/14,315
2017/11/15,337.5
2017/11/16,337.5
2017/11/17,0
2017/11/18,337.5
2017/11/19,337.5
2017/11/20,337.5
2017/11/21,315
2017/11/22,337.5
2017/11/23,315
2017/11/24,45
2017/11/25,135
2017/11/26,315
2017/11/27,67.5
2017/11/28,315
2017/11/29,270
2017/11/30,0
2017/12/1,22.5
2017/12/2,45
2017/12/3,337.5
2017/12/4,337.5
2017/12/5,292.5
2017/12/6,337.5
2017/12/7,337.5
2017/12/8,315
2017/12/9,337.5
2017/12/10,0
2017/12/11,337.5
2017/12/12,225
2017/12/13,337.5
2017/12/14,315
2017/12/15,315
2017/12/16,292.5
2017/12/17,337.5
2017/12/18,315
2017/12/19,337.5
2017/12/20,0
2017/12/21,337.5
2017/12/22,315
2017/12/23,315
2017/12/24,315
2017/12/25,315
2017/12/26,315
2017/12/27,337.5
2017/12/28,337.5
2017/12/29,315
2017/12/30,315
2017/12/31,315
2018/1/1,337.5
2018/1/2,315
2018/1/3,315
2018/1/4,337.5
2018/1/5,0
2018/1/6,315
2018/1/7,315
2018/1/8,337.5
2018/1/9,180
2018/1/10,202.5
2018/1/11,315
2018/1/12,315
2018/1/13,337.5
2018/1/14,315
2018/1/15,337.5
2018/1/16,292.5
2018/1/17,337.5
2018/1/18,180
2018/1/19,337.5
2018/1/20,337.5
2018/1/21,0
2018/1/22,337.5
2018/1/23,202.5
2018/1/24,225
2018/1/25,315
2018/1/26,315
2018/1/27,315
2018/1/28,22.5
2018/1/29,315
2018/1/30,337.5
2018/1/31,337.5
2018/2/1,22.5
2018/2/2,337.5
2018/2/3,337.5
2018/2/4,337.5
2018/2/5,315
2018/2/6,315
2018/2/7,315
2018/2/8,337.5
2018/2/9,180
2018/2/10,202.5
2018/2/11,337.5
2018/2/12,315
2018/2/13,315
2018/2/14,292.5
2018/2/15,337.5
2018/2/16,337.5
2018/2/17,337.5
2018/2/18,337.5
2018/2/19,157.5
2018/2/20,337.5
2018/2/21,0
2018/2/22,45
2018/2/23,337.5
2018/2/24,337.5
2018/2/25,45
2018/2/26,67.5
2018/2/27,135
2018/2/28,315
2018/3/1,292.5
2018/3/2,315
2018/3/3,157.5
2018/3/4,180
2018/3/5,180
2018/3/6,45
2018/3/7,45
2018/3/8,337.5
2018/3/9,337.5
2018/3/10,337.5
2018/3/11,0
2018/3/12,315
2018/3/13,180
2018/3/14,157.5
2018/3/15,202.5
2018/3/16,202.5
2018/3/17,135
2018/3/18,180
2018/3/19,315
2018/3/20,45
2018/3/21,337.5
2018/3/22,292.5
2018/3/23,337.5
2018/3/24,135
2018/3/25,180
2018/3/26,315
2018/3/27,337.5
2018/3/28,157.5
2018/3/29,315
2018/3/30,135
2018/3/31,180
2018/4/1,180
2018/4/2,135
2018/4/3,157.5
2018/4/4,337.5
2018/4/5,135
2018/4/6,180
2018/4/7,337.5
2018/4/8,0
2018/4/9,315
2018/4/10,135
2018/4/11,180
2018/4/12,337.5
2018/4/13,315
2018/4/14,180
2018/4/15,202.5
2018/4/16,337.5
2018/4/17,337.5
2018/4/18,0
2018/4/19,180
2018/4/20,315
2018/4/21,180
2018/4/22,157.5
2018/4/23,90
2018/4/24,180
2018/4/25,180
2018/4/26,337.5
2018/4/27,180
2018/4/28,180
2018/4/29,180
2018/4/30,180
2018/5/1,157.5
2018/5/2,180
2018/5/3,180
2018/5/4,45
2018/5/5,180
2018/5/6,180
2018/5/7,202.5
2018/5/8,22.5
2018/5/9,0
2018/5/10,337.5
2018/5/11,180
2018/5/12,157.5
2018/5/13,202.5
2018/5/14,22.5
2018/5/15,180
2018/5/16,202.5
2018/5/17,180
2018/5/18,157.5
2018/5/19,180
2018/5/20,45
2018/5/21,180
2018/5/22,157.5
2018/5/23,135
2018/5/24,180
2018/5/25,180
2018/5/26,67.5
2018/5/27,67.5
2018/5/28,180
2018/5/29,180
2018/5/30,180
2018/5/31,202.5
2018/6/1,337.5
2018/6/2,180
2018/6/3,157.5
2018/6/4,157.5
2018/6/5,180
2018/6/6,225
2018/6/7,180
2018/6/8,180
2018/6/9,135
2018/6/10,45
2018/6/11,337.5
2018/6/12,22.5
2018/6/13,45
2018/6/14,112.5
2018/6/15,22.5
2018/6/16,22.5
2018/6/17,180
2018/6/18,315
2018/6/19,337.5
2018/6/20,135
2018/6/21,157.5
2018/6/22,157.5
2018/6/23,45
2018/6/24,180
2018/6/25,157.5
2018/6/26,135
2018/6/27,202.5
2018/6/28,202.5
2018/6/29,180
2018/6/30,180
2018/7/1,180
2018/7/2,180
2018/7/3,180
2018/7/4,180
2018/7/5,180
2018/7/6,67.5
2018/7/7,180
2018/7/8,180
2018/7/9,157.5
2018/7/10,157.5
2018/7/11,180
2018/7/12,45
2018/7/13,180
2018/7/14,135
2018/7/15,157.5
2018/7/16,157.5
2018/7/17,157.5
2018/7/18,157.5
2018/7/19,157.5
2018/7/20,180
2018/7/21,180
2018/7/22,157.5
2018/7/23,135
2018/7/24,157.5
2018/7/25,135
2018/7/26,67.5
2018/7/27,45
2018/7/28,337.5
2018/7/29,135
2018/7/30,112.5
2018/7/31,157.5
2018/8/1,157.5
2018/8/2,157.5
2018/8/3,112.5
2018/8/4,157.5
2018/8/5,157.5
2018/8/6,67.5
2018/8/7,337.5
2018/8/8,337.5
2018/8/9,180
2018/8/10,180
2018/8/11,157.5
2018/8/12,157.5
2018/8/13,292.5
2018/8/14,180
2018/8/15,180
2018/8/16,202.5
2018/8/17,315
2018/8/18,157.5
2018/8/19,157.5
2018/8/20,337.5
2018/8/21,180
2018/8/22,180
2018/8/23,157.5
2018/8/24,180
2018/8/25,202.5
2018/8/26,180
2018/8/27,157.5
2018/8/28,22.5
2018/8/29,135
2018/8/30,180
2018/8/31,180
2018/9/1,67.5
2018/9/2,0
2018/9/3,22.5
2018/9/4,180
2018/9/5,202.5
2018/9/6,202.5
2018/9/7,202.5
2018/9/8,180
2018/9/9,180
2018/9/10,180
2018/9/11,45
2018/9/12,45
2018/9/13,337.5
2018/9/14,180
2018/9/15,67.5
2018/9/16,157.5
2018/9/17,157.5
2018/9/18,135
2018/9/19,22.5
2018/9/20,337.5
2018/9/21,337.5
2018/9/22,315
2018/9/23,135
2018/9/24,67.5
2018/9/25,45
2018/9/26,337.5
2018/9/27,337.5
2018/9/28,157.5
2018/9/29,337.5
2018/9/30,157.5
2018/10/1,202.5
2018/10/2,157.5
2018/10/3,337.5
2018/10/4,22.5
2018/10/5,337.5
2018/10/6,180
2018/10/7,202.5
2018/10/8,67.5
2018/10/9,0
2018/10/10,90
2018/10/11,337.5
2018/10/12,337.5
2018/10/13,22.5
2018/10/14,315
2018/10/15,22.5
2018/10/16,337.5
2018/10/17,22.5
2018/10/18,0
2018/10/19,337.5
2018/10/20,337.5
2018/10/21,337.5
2018/10/22,337.5
2018/10/23,315
2018/10/24,0
2018/10/25,45
2018/10/26,157.5
2018/10/27,202.5
2018/10/28,315
2018/10/29,157.5
2018/10/30,315
2018/10/31,315
2018/11/1,315
2018/11/2,337.5
2018/11/3,337.5
2018/11/4,315
2018/11/5,315
2018/11/6,337.5
2018/11/7,22.5
2018/11/8,337.5
2018/11/9,315
2018/11/10,315
2018/11/11,157.5
2018/11/12,315
2018/11/13,22.5
2018/11/14,0
2018/11/15,337.5
2018/11/16,315
2018/11/17,22.5
2018/11/18,45
2018/11/19,0
2018/11/20,45
2018/11/21,315
2018/11/22,337.5
2018/11/23,337.5
2018/11/24,22.5
2018/11/25,337.5
2018/11/26,67.5
2018/11/27,337.5
2018/11/28,337.5
2018/11/29,45
2018/11/30,337.5
2018/12/1,337.5
2018/12/2,337.5
2018/12/3,337.5
2018/12/4,180
2018/12/5,337.5
2018/12/6,337.5
2018/12/7,315
2018/12/8,337.5
2018/12/9,337.5
2018/12/10,337.5
2018/12/11,337.5
2018/12/12,337.5
2018/12/13,337.5
2018/12/14,337.5
2018/12/15,337.5
2018/12/16,315
2018/12/17,315
2018/12/18,315
2018/12/19,315
2018/12/20,45
2018/12/21,337.5
2018/12/22,337.5
2018/12/23,315
2018/12/24,337.5
2018/12/25,337.5
2018/12/26,337.5
2018/12/27,315
2018/12/28,315
2018/12/29,315
2018/12/30,337.5
2018/12/31,315
2019/1/1,315
2019/1/2,337.5
2019/1/3,315
2019/1/4,22.5
2019/1/5,337.5
2019/1/6,337.5
2019/1/7,315
2019/1/8,315
2019/1/9,315
2019/1/10,337.5
2019/1/11,337.5
2019/1/12,337.5
2019/1/13,22.5
2019/1/14,22.5
2019/1/15,315
2019/1/16,337.5
2019/1/17,337.5
2019/1/18,337.5
2019/1/19,315
2019/1/20,315
2019/1/21,315
2019/1/22,337.5
2019/1/23,202.5
2019/1/24,337.5
2019/1/25,337.5
2019/1/26,315
2019/1/27,315
2019/1/28,202.5
2019/1/29,315
2019/1/30,337.5
2019/1/31,337.5
2019/2/1,315
2019/2/2,292.5
2019/2/3,337.5
2019/2/4,337.5
2019/2/5,337.5
2019/2/6,337.5
2019/2/7,180
2019/2/8,337.5
2019/2/9,337.5
2019/2/10,337.5
2019/2/11,315
2019/2/12,337.5
2019/2/13,337.5
2019/2/14,337.5
2019/2/15,337.5
2019/2/16,337.5
2019/2/17,315
2019/2/18,315
2019/2/19,315
2019/2/20,0
2019/2/21,337.5
2019/2/22,337.5
2019/2/23,337.5
2019/2/24,180
2019/2/25,0
2019/2/26,22.5
2019/2/27,315
2019/2/28,337.5
2019/3/1,22.5
2019/3/2,337.5
2019/3/3,337.5
2019/3/4,337.5
2019/3/5,22.5
2019/3/6,337.5
2019/3/7,337.5
2019/3/8,315
2019/3/9,202.5
2019/3/10,67.5
2019/3/11,337.5
2019/3/12,157.5
2019/3/13,315
2019/3/14,315
2019/3/15,157.5
2019/3/16,315
2019/3/17,337.5
2019/3/18,157.5
2019/3/19,292.5
2019/3/20,337.5
2019/3/21,180
2019/3/22,337.5
2019/3/23,337.5
2019/3/24,337.5
2019/3/25,337.5
2019/3/26,315
2019/3/27,180
2019/3/28,337.5
2019/3/29,67.5
2019/3/30,337.5
2019/3/31,22.5
2019/4/1,337.5
2019/4/2,337.5
2019/4/3,315
2019/4/4,157.5
2019/4/5,202.5
2019/4/6,157.5
2019/4/7,0
2019/4/8,67.5
2019/4/9,337.5
2019/4/10,337.5
2019/4/11,337.5
2019/4/12,67.5
2019/4/13,315
2019/4/14,180
2019/4/15,315
2019/4/16,157.5
2019/4/17,157.5
2019/4/18,157.5
2019/4/19,157.5
2019/4/20,157.5
2019/4/21,157.5
2019/4/22,112.5
2019/4/23,157.5
2019/4/24,180
2019/4/25,180
2019/4/26,67.5
2019/4/27,315
2019/4/28,157.5
2019/4/29,180
2019/4/30,135
2019/5/1,337.5
2019/5/2,315
2019/5/3,180
2019/5/4,0
2019/5/5,157.5
2019/5/6,180
2019/5/7,315
2019/5/8,180
2019/5/9,202.5
2019/5/10,337.5
2019/5/11,180
2019/5/12,67.5
2019/5/13,135
2019/5/14,180
2019/5/15,157.5
2019/5/16,135
2019/5/17,135
2019/5/18,135
2019/5/19,157.5
2019/5/20,157.5
2019/5/21,157.5
2019/5/22,67.5
2019/5/23,157.5
2019/5/24,202.5
2019/5/25,180
2019/5/26,157.5
2019/5/27,157.5
2019/5/28,180
2019/5/29,180
2019/5/30,180
2019/5/31,180
2019/6/1,180
2019/6/2,157.5
2019/6/3,135
2019/6/4,180
2019/6/5,180
2019/6/6,135
2019/6/7,157.5
2019/6/8,112.5
2019/6/9,67.5
2019/6/10,0
2019/6/11,337.5
2019/6/12,135
2019/6/13,180
2019/6/14,157.5
2019/6/15,337.5
2019/6/16,315
2019/6/17,315
2019/6/18,157.5
2019/6/19,157.5
2019/6/20,45
2019/6/21,157.5
2019/6/22,135
2019/6/23,67.5
2019/6/24,22.5
2019/6/25,157.5
2019/6/26,180
2019/6/27,202.5
2019/6/28,157.5
2019/6/29,0
2019/6/30,0
2019/7/1,22.5
2019/7/2,157.5
2019/7/3,157.5
2019/7/4,180
2019/7/5,67.5
2019/7/6,22.5
2019/7/7,337.5
2019/7/8,67.5
2019/7/9,45
2019/7/10,45
2019/7/11,157.5
2019/7/12,337.5
2019/7/13,180
2019/7/14,45
2019/7/15,45
2019/7/16,22.5
2019/7/17,157.5
2019/7/18,180
2019/7/19,180
2019/7/20,157.5
2019/7/21,67.5
2019/7/22,45
2019/7/23,22.5
2019/7/24,157.5
2019/7/25,157.5
2019/7/26,180
2019/7/27,157.5
2019/7/28,157.5
2019/7/29,157.5
2019/7/30,157.5
2019/7/31,157.5
2019/8/1,180
2019/8/2,180
2019/8/3,157.5
2019/8/4,157.5
2019/8/5,157.5
2019/8/6,180
2019/8/7,157.5
2019/8/8,157.5
2019/8/9,157.5
2019/8/10,180
2019/8/11,135
2019/8/12,135
2019/8/13,135
2019/8/14,157.5
2019/8/15,157.5
2019/8/16,180
2019/8/17,157.5
2019/8/18,67.5
2019/8/19,67.5
2019/8/20,90
2019/8/21,135
2019/8/22,22.5
2019/8/23,180
2019/8/24,180
2019/8/25,157.5
2019/8/26,135
2019/8/27,45
2019/8/28,202.5
2019/8/29,202.5
2019/8/30,202.5
2019/8/31,157.5
2019/9/1,135
2019/9/2,157.5
2019/9/3,45
2019/9/4,45
2019/9/5,22.5
2019/9/6,157.5
2019/9/7,157.5
2019/9/8,135
2019/9/9,292.5
2019/9/10,337.5
2019/9/11,315
2019/9/12,67.5
2019/9/13,45
2019/9/14,337.5
2019/9/15,22.5
2019/9/16,337.5
2019/9/17,67.5
2019/9/18,22.5
2019/9/19,22.5
2019/9/20,45
2019/9/21,22.5
2019/9/22,337.5
2019/9/23,180
2019/9/24,45
2019/9/25,45
2019/9/26,45
2019/9/27,157.5
2019/9/28,180
2019/9/29,157.5
2019/9/30,22.5
2019/10/1,135
2019/10/2,157.5
